pax_reserva;pax_reserva_menor;pax_real;dia_reserva;id_visita;dia_visita;hora_visita;id_idioma_visita;id_origen_reserva;realitzat
2;0;2;02/12/2021;2;12/03/2021;160000;2;2;1
2;0;2;02/12/2021;1;12/04/2021;163000;1;4;1
2;0;2;02/12/2021;1;12/04/2021;163000;1;4;1
3;0;3;02/12/2021;2;12/04/2021;160000;1;2;1
2;0;2;03/12/2021;2;12/09/2021;160000;1;4;0
2;0;2;03/12/2021;3;12/10/2021;110000;1;2;0
1;0;1;03/12/2021;2;12/03/2021;160000;1;2;1
3;0;3;03/12/2021;1;12/04/2021;163000;1;2;0
2;0;2;03/12/2021;2;12/03/2021;160000;2;2;1
3;0;3;02/12/2021;1;12/17/2021;163000;1;5;0
2;0;2;02/12/2021;1;12/03/2021;100000;1;5;1
2;0;2;02/12/2021;2;12/22/2021;160000;1;5;1
1;0;1;02/12/2021;1;12/03/2021;163000;1;5;0
1;0;1;02/12/2021;1;2/15/2022;100000;1;5;0
1;0;1;02/12/2021;2;2/17/2022;160000;1;5;0
1;0;1;02/12/2021;3;2/16/2022;110000;1;5;0
2;0;2;02/12/2021;1;12/03/2021;163000;1;5;1
6;0;6;02/12/2021;1;12/04/2021;100000;1;5;0
2;0;2;02/12/2021;1;12/03/2021;163000;1;5;0
1;0;1;02/12/2021;1;12/04/2021;100000;1;5;0
1;0;1;02/12/2021;1;12/04/2021;163000;1;5;1
3;0;3;02/12/2021;1;12/07/2021;100000;1;5;1
2;0;2;03/12/2021;1;12/26/2021;100000;1;5;1
2;0;2;03/12/2021;1;3/14/2022;100000;1;5;1
2;0;2;03/12/2021;2;3/13/2022;160000;1;5;1
2;0;2;03/12/2021;1;12/08/2021;100000;1;5;1
2;0;2;03/12/2021;1;01/08/2022;100000;1;5;0
1;0;1;03/12/2021;1;12/04/2021;130000;1;5;1
2;0;2;03/12/2021;1;12/07/2021;100000;1;5;1
2;0;2;03/12/2021;1;12/04/2021;163000;1;5;1
3;0;3;03/12/2021;3;12/11/2021;110000;1;5;0
4;0;4;03/12/2021;1;12/04/2021;100000;1;2;0
6;0;5;03/12/2021;3;12/08/2021;110000;1;5;1
1;0;2;03/12/2021;1;12/03/2021;100000;1;5;0
1;0;3;03/12/2021;1;12/03/2021;100000;1;5;1
3;0;3;03/12/2021;1;12/03/2021;100000;1;5;1
1;0;2;03/12/2021;1;12/03/2021;100000;1;5;1
3;0;3;03/12/2021;1;12/03/2021;163000;1;2;1
2;0;2;03/12/2021;1;12/08/2021;100000;1;2;1
2;0;2;03/12/2021;1;12/04/2021;163000;1;4;0
2;0;2;03/12/2021;2;12/03/2021;160000;1;5;0
2;0;2;03/12/2021;1;12/12/2021;100000;1;5;0
1;0;1;03/12/2021;2;12/03/2021;160000;1;5;0
3;0;3;03/12/2021;1;12/04/2021;100000;1;4;1
6;0;6;03/12/2021;1;12/03/2021;163000;1;2;1
6;0;6;03/12/2021;1;12/04/2021;100000;1;4;1
1;0;1;03/12/2021;1;12/03/2021;163000;1;2;0
3;0;3;03/12/2021;1;12/04/2021;103000;2;2;1
2;0;2;03/12/2021;1;12/04/2021;100000;1;4;1
2;0;2;03/12/2021;2;12/03/2021;160000;1;2;1
2;0;2;03/12/2021;1;12/04/2021;100000;1;2;0
3;0;3;03/12/2021;2;12/04/2021;160000;1;2;1
2;0;2;03/12/2021;2;12/03/2021;160000;1;2;1
2;0;2;03/12/2021;1;12/04/2021;130000;1;2;1
1;0;1;03/12/2021;2;12/04/2021;160000;1;2;0
1;0;1;03/12/2021;2;12/13/2021;160000;1;5;1
1;0;1;03/12/2021;1;12/14/2021;100000;1;5;1
1;0;1;03/12/2021;3;12/15/2021;110000;1;5;1
1;0;1;03/12/2021;2;12/12/2021;160000;1;5;0
2;0;2;03/12/2021;1;12/10/2021;100000;1;5;1
1;0;1;03/12/2021;1;12/05/2021;103000;2;5;0
2;0;2;03/12/2021;1;12/08/2021;100000;1;5;1
2;0;2;03/12/2021;1;12/04/2021;163000;1;4;0
1;0;1;03/12/2021;2;12/03/2021;160000;1;2;0
2;0;2;03/12/2021;2;12/07/2021;160000;1;4;0
4;0;4;03/12/2021;1;12/04/2021;103000;2;2;1
1;0;1;03/12/2021;1;12/03/2021;163000;1;2;1
3;0;3;03/12/2021;1;12/04/2021;163000;1;2;1
1;0;1;03/12/2021;2;12/04/2021;160000;1;4;0
2;0;2;03/12/2021;1;12/04/2021;103000;2;4;0
2;0;2;03/12/2021;1;12/03/2021;163000;1;2;1
2;0;2;03/12/2021;1;12/05/2021;130000;1;2;1
2;0;2;03/12/2021;2;12/04/2021;160000;1;2;0
2;0;2;03/12/2021;2;12/04/2021;160000;1;2;1
2;0;2;03/12/2021;1;12/03/2021;163000;1;2;1
2;0;2;03/12/2021;2;12/03/2021;160000;1;2;1
4;0;4;03/12/2021;2;12/07/2021;160000;1;2;1
;2;0;2;12/03/2021;2;12/05/2021;160000;1;1
;2;0;2;12/03/2021;2;12/05/2021;160000;1;1
6;0;6;03/12/2021;1;12/05/2021;130000;1;2;0
5;0;5;03/12/2021;1;12/12/2021;100000;1;5;0
2;0;2;03/12/2021;1;12/30/2021;100000;1;5;1
2;0;2;03/12/2021;1;12/08/2021;103000;2;5;0
1;0;1;03/12/2021;1;12/04/2021;103000;2;2;0
2;0;2;03/12/2021;2;12/03/2021;160000;1;2;1
1;0;1;03/12/2021;1;12/04/2021;103000;2;4;1
2;0;2;03/12/2021;1;12/03/2021;163000;1;2;1
1;0;1;03/12/2021;2;12/26/2021;160000;1;5;1
1;0;1;03/12/2021;2;12/03/2021;160000;1;1;1
1;0;1;03/12/2021;2;12/03/2021;160000;1;1;0
5;0;5;03/12/2021;2;12/04/2021;160000;1;2;1
2;0;2;03/12/2021;3;12/04/2021;110000;1;1;0
2;0;2;03/12/2021;3;12/04/2021;110000;1;1;0
1;0;2;03/12/2021;2;12/03/2021;160000;2;1;1
2;0;2;03/12/2021;1;12/03/2021;163000;1;1;1
4;0;4;03/12/2021;1;12/11/2021;163000;1;5;0
3;0;3;03/12/2021;1;12/11/2021;163000;1;5;0
2;0;2;03/12/2021;1;12/23/2021;163000;1;5;0
1;0;1;03/12/2021;1;03/03/2022;100000;1;5;0
1;0;1;03/12/2021;3;03/05/2022;110000;1;5;0
1;0;1;03/12/2021;2;03/04/2022;160000;1;5;0
2;0;2;03/12/2021;2;12/05/2021;160000;2;4;1
3;0;3;03/12/2021;1;12/04/2021;163000;1;2;1
2;0;2;03/12/2021;2;12/04/2021;160000;1;2;0
2;0;2;03/12/2021;2;12/04/2021;160000;1;2;1
2;0;2;03/12/2021;1;12/04/2021;163000;1;2;1
2;0;2;03/12/2021;2;12/04/2021;160000;1;2;1
2;0;2;03/12/2021;2;12/04/2021;160000;1;2;1
3;0;3;03/12/2021;2;12/04/2021;160000;1;2;0
2;0;2;03/12/2021;3;12/08/2021;110000;1;2;1
2;0;2;03/12/2021;2;12/04/2021;160000;1;2;1
4;0;4;03/12/2021;2;12/04/2021;160000;1;2;1
;2;0;2;12/03/2021;2;12/07/2021;160000;1;1
;2;0;2;12/03/2021;2;12/07/2021;160000;1;1
1;0;1;03/12/2021;2;12/18/2021;160000;1;5;0
3;0;3;03/12/2021;1;12/11/2021;100000;1;5;0
2;0;2;03/12/2021;2;12/04/2021;160000;1;2;1
2;0;2;03/12/2021;2;12/07/2021;160000;1;4;1
4;0;4;03/12/2021;2;12/07/2021;160000;1;2;0
1;0;1;03/12/2021;1;12/04/2021;103000;2;2;1
4;0;4;03/12/2021;1;12/07/2021;100000;1;2;0
1;0;1;03/12/2021;1;12/08/2021;100000;1;5;0
2;0;2;03/12/2021;2;12/04/2021;160000;1;2;1
2;0;2;03/12/2021;2;12/04/2021;160000;1;2;1
2;0;2;03/12/2021;2;12/04/2021;160000;1;2;1
2;0;2;03/12/2021;1;12/04/2021;103000;2;2;1
2;0;2;03/12/2021;1;12/08/2021;100000;1;5;1
1;0;1;03/12/2021;1;09/12/2022;100000;1;5;0
1;0;1;03/12/2021;1;12/05/2021;130000;1;5;1
1;0;1;03/12/2021;1;12/08/2021;100000;1;5;0
1;0;1;03/12/2021;2;12/14/2021;160000;1;5;0
2;0;2;03/12/2021;2;12/07/2021;160000;1;2;1
3;0;3;03/12/2021;2;12/07/2021;160000;1;4;0
2;0;2;03/12/2021;2;12/08/2021;160000;1;2;1
2;0;2;03/12/2021;2;12/04/2021;160000;1;2;0
2;0;2;03/12/2021;2;12/04/2021;160000;1;2;1
1;0;1;03/12/2021;1;12/04/2021;103000;2;2;1
4;0;4;03/12/2021;2;12/04/2021;160000;1;2;1
1;0;1;03/12/2021;2;12/04/2021;160000;2;2;1
2;0;2;03/12/2021;2;12/04/2021;160000;1;2;1
2;0;2;03/12/2021;3;12/05/2021;110000;1;1;1
1;0;1;03/12/2021;1;2/25/2022;100000;1;5;0
1;0;1;03/12/2021;2;03/04/2022;160000;1;5;0
1;0;1;03/12/2021;3;03/06/2022;110000;1;5;0
3;0;3;03/12/2021;1;12/31/2021;163000;1;5;1
2;0;2;03/12/2021;1;1/29/2022;100000;1;5;1
1;0;1;03/12/2021;1;12/05/2021;103000;2;5;1
4;0;4;03/12/2021;1;12/08/2021;100000;1;5;1
1;0;1;03/12/2021;2;3/16/2022;160000;1;5;0
4;0;4;03/12/2021;3;12/08/2021;110000;1;5;1
1;0;1;03/12/2021;3;3/19/2022;110000;1;5;0
1;0;1;03/12/2021;1;12/06/2021;103000;2;4;1
3;0;3;04/12/2021;2;12/12/2021;160000;1;2;0
3;0;3;04/12/2021;2;12/06/2021;160000;2;4;0
1;0;1;03/12/2021;3;3/19/2022;110000;1;5;0
1;0;1;03/12/2021;1;12/15/2021;100000;1;5;0
1;0;1;04/12/2021;1;3/27/2022;100000;1;5;0
2;0;2;04/12/2021;2;3/26/2022;160000;1;5;1
2;0;2;04/12/2021;1;7/22/2022;100000;1;5;0
1;0;1;04/12/2021;2;12/17/2021;160000;1;5;0
1;0;1;04/12/2021;1;12/08/2021;100000;1;5;0
4;0;4;04/12/2021;2;12/06/2021;160000;1;1;1
4;0;4;04/12/2021;2;12/06/2021;160000;1;1;0
1;0;1;04/12/2021;2;12/04/2021;160000;2;2;1
2;0;2;04/12/2021;1;12/08/2021;100000;1;5;1
2;0;2;04/12/2021;1;12/08/2021;100000;1;5;1
5;0;3;04/12/2021;1;12/08/2021;100000;1;5;1
3;0;3;04/12/2021;1;01/04/2022;100000;1;5;0
2;0;2;04/12/2021;1;12/05/2021;103000;2;2;1
1;0;1;04/12/2021;2;12/04/2021;160000;2;2;1
6;0;6;04/12/2021;2;12/05/2021;160000;2;4;1
2;0;2;04/12/2021;1;12/05/2021;130000;1;5;1
2;0;2;04/12/2021;1;12/04/2021;100000;1;1;1
2;0;2;04/12/2021;1;12/04/2021;100000;1;5;1
2;0;2;04/12/2021;1;12/29/2021;100000;1;5;1
4;0;4;04/12/2021;2;12/05/2021;160000;2;2;1
4;0;4;04/12/2021;2;12/05/2021;160000;2;2;1
2;0;2;04/12/2021;1;12/18/2021;163000;1;5;1
2;0;2;04/12/2021;1;12/18/2021;103000;2;5;1
2;0;2;04/12/2021;2;12/05/2021;160000;2;4;1
1;0;1;04/12/2021;1;12/04/2021;163000;1;2;1
2;0;2;04/12/2021;2;12/07/2021;160000;1;2;1
1;0;1;04/12/2021;2;12/04/2021;160000;2;2;0
1;0;1;04/12/2021;1;12/11/2021;163000;1;5;0
1;0;1;04/12/2021;2;12/05/2021;160000;2;5;1
2;0;2;04/12/2021;2;12/28/2021;160000;1;5;1
3;0;3;04/12/2021;1;12/09/2021;100000;1;5;1
4;0;4;04/12/2021;1;12/14/2021;100000;1;5;1
1;0;1;04/12/2021;1;12/08/2021;100000;1;5;0
2;0;2;04/12/2021;2;12/08/2021;160000;1;2;1
2;0;2;04/12/2021;1;12/11/2021;163000;1;2;0
4;0;4;04/12/2021;2;12/05/2021;160000;2;2;1
3;0;3;04/12/2021;2;12/04/2021;160000;2;2;1
1;0;1;04/12/2021;2;12/04/2021;160000;2;2;0
2;0;2;04/12/2021;2;12/07/2021;160000;1;2;1
2;0;2;04/12/2021;2;12/04/2021;160000;2;2;1
2;0;2;04/12/2021;2;12/05/2021;160000;2;5;1
2;0;2;04/12/2021;1;12/08/2021;100000;1;5;1
2;0;2;04/12/2021;1;12/05/2021;130000;1;5;1
2;0;2;04/12/2021;2;12/04/2021;160000;1;5;1
1;0;2;04/12/2021;2;12/04/2021;160000;1;5;0
1;0;2;04/12/2021;2;12/04/2021;160000;1;5;0
1;0;1;04/12/2021;2;12/04/2021;160000;2;1;1
4;0;4;04/12/2021;2;12/05/2021;160000;2;2;1
3;0;3;04/12/2021;2;12/08/2021;160000;1;5;1
2;0;2;04/12/2021;2;12/05/2021;160000;2;2;1
1;0;1;04/12/2021;1;12/08/2021;100000;1;4;1
2;0;2;04/12/2021;2;12/07/2021;160000;1;1;0
2;0;2;04/12/2021;2;12/07/2021;160000;1;1;1
2;0;2;04/12/2021;2;12/07/2021;160000;1;2;1
3;0;3;04/12/2021;2;12/07/2021;160000;1;2;1
3;0;3;04/12/2021;3;12/08/2021;110000;1;2;1
1;0;1;04/12/2021;1;01/03/2022;100000;1;5;0
2;0;2;04/12/2021;2;12/13/2021;160000;1;5;0
2;0;2;04/12/2021;1;12/08/2021;100000;1;5;1
2;0;2;04/12/2021;1;12/05/2021;100000;1;5;1
2;0;2;04/12/2021;1;12/08/2021;100000;1;5;1
2;0;2;04/12/2021;1;03/07/2022;100000;1;5;0
3;0;3;04/12/2021;1;12/05/2021;130000;1;5;1
4;0;4;04/12/2021;1;12/05/2021;130000;1;5;1
2;0;2;04/12/2021;2;12/04/2021;160000;1;2;1
4;0;4;04/12/2021;1;12/06/2021;103000;2;2;1
4;0;4;04/12/2021;1;12/06/2021;103000;2;2;1
2;0;2;04/12/2021;1;12/09/2021;100000;1;5;1
2;0;2;04/12/2021;2;12/08/2021;160000;1;5;0
2;0;2;04/12/2021;1;2/15/2022;100000;1;5;0
2;0;2;04/12/2021;1;12/08/2021;100000;1;5;1
3;0;3;04/12/2021;3;12/08/2021;110000;1;5;1
3;0;2;04/12/2021;2;12/08/2021;160000;1;5;1
2;0;2;04/12/2021;2;12/07/2021;160000;1;2;1
4;0;4;04/12/2021;1;12/06/2021;130000;1;2;0
4;0;4;04/12/2021;1;12/06/2021;130000;1;2;0
2;0;2;04/12/2021;2;01/03/2022;160000;1;5;1
4;0;4;04/12/2021;2;12/10/2021;160000;1;5;0
4;0;4;04/12/2021;1;12/11/2021;100000;1;5;0
4;0;4;04/12/2021;1;4/26/2022;100000;1;5;0
2;0;2;04/12/2021;3;12/08/2021;110000;1;5;1
3;0;3;04/12/2021;1;12/06/2021;130000;1;2;1
4;0;4;04/12/2021;1;12/06/2021;130000;1;2;1
4;0;4;04/12/2021;1;12/08/2021;100000;1;5;1
2;0;2;04/12/2021;1;12/06/2021;130000;1;2;1
1;0;1;04/12/2021;1;12/06/2021;130000;1;2;0
5;0;5;04/12/2021;2;12/08/2021;160000;1;2;1
2;0;2;04/12/2021;2;12/07/2021;160000;1;2;1
;2;0;2;12/04/2021;1;12/06/2021;100000;1;1
;2;0;2;12/04/2021;1;12/06/2021;100000;1;1
5;0;5;04/12/2021;1;12/06/2021;130000;1;2;1
2;0;2;04/12/2021;2;12/07/2021;160000;1;1;0
2;0;2;04/12/2021;2;12/07/2021;160000;1;1;0
;;2;0;2;12/04/2021;1;12/06/2021;100000;1
;;2;0;2;12/04/2021;1;12/06/2021;100000;1
2;0;2;04/12/2021;1;12/06/2021;130000;1;2;1
2;0;2;04/12/2021;3;12/08/2021;110000;1;4;1
2;0;2;04/12/2021;1;12/06/2021;130000;1;2;1
2;0;2;04/12/2021;2;12/05/2021;160000;2;2;1
5;0;5;04/12/2021;1;12/06/2021;130000;1;2;1
2;0;2;05/12/2021;1;12/05/2021;103000;2;2;1
1;0;1;05/12/2021;2;12/08/2021;160000;1;4;0
2;0;2;05/12/2021;1;12/16/2021;163000;1;2;1
2;0;2;05/12/2021;2;12/06/2021;160000;2;4;1
2;0;2;04/12/2021;1;12/05/2021;130000;1;5;1
2;0;2;04/12/2021;1;12/09/2021;100000;1;5;1
2;0;2;04/12/2021;1;01/02/2022;100000;1;5;1
2;0;2;04/12/2021;2;12/31/2021;160000;1;5;0
2;0;2;04/12/2021;1;12/22/2021;100000;1;5;1
2;0;2;04/12/2021;1;12/05/2021;130000;1;5;1
1;0;1;04/12/2021;3;01/05/2022;110000;1;5;0
2;0;2;04/12/2021;1;12/05/2021;130000;1;5;1
1;0;1;04/12/2021;1;12/08/2021;100000;1;5;0
2;0;2;04/12/2021;2;12/08/2021;160000;1;5;1
6;0;6;04/12/2021;1;12/08/2021;100000;1;5;0
3;0;3;04/12/2021;1;12/19/2021;100000;1;5;1
1;0;1;04/12/2021;1;1/28/2022;103000;2;5;0
2;0;2;05/12/2021;1;12/06/2021;100000;1;5;1
3;0;3;05/12/2021;1;12/05/2021;103000;2;2;1
2;0;2;05/12/2021;1;12/06/2021;130000;1;2;1
2;0;2;05/12/2021;1;12/05/2021;103000;2;2;0
3;0;3;05/12/2021;1;12/06/2021;100000;1;2;1
2;0;2;05/12/2021;1;12/06/2021;100000;1;2;1
1;0;1;05/12/2021;2;12/05/2021;160000;2;5;0
1;0;1;05/12/2021;1;12/06/2021;103000;2;5;0
1;0;2;05/12/2021;1;12/06/2021;100000;1;5;1
2;0;2;05/12/2021;1;12/05/2021;100000;1;5;1
4;0;4;05/12/2021;1;12/05/2021;100000;1;5;1
1;0;1;05/12/2021;1;12/06/2021;130000;1;2;1
2;0;2;05/12/2021;3;12/12/2021;110000;1;5;0
2;0;2;05/12/2021;1;12/05/2021;100000;1;5;1
1;0;2;05/12/2021;1;12/05/2021;100000;1;1;1
3;0;3;05/12/2021;1;12/05/2021;100000;1;5;1
1;0;1;05/12/2021;1;12/05/2021;103000;2;1;1
2;0;2;05/12/2021;2;12/07/2021;160000;1;2;1
3;0;3;05/12/2021;1;12/06/2021;130000;1;2;1
2;0;2;05/12/2021;1;12/06/2021;100000;1;1;1
2;0;2;05/12/2021;1;12/06/2021;100000;1;1;0
2;0;2;05/12/2021;2;12/08/2021;160000;1;4;0
2;0;2;05/12/2021;2;12/05/2021;160000;2;2;0
2;0;2;05/12/2021;1;12/11/2021;100000;1;5;1
2;0;2;05/12/2021;3;12/05/2021;110000;1;1;1
2;0;2;05/12/2021;3;12/05/2021;110000;1;1;1
1;0;1;05/12/2021;2;12/05/2021;160000;2;2;1
3;0;3;05/12/2021;2;12/07/2021;160000;1;2;0
2;0;2;05/12/2021;2;12/05/2021;160000;2;2;1
2;0;2;05/12/2021;2;12/07/2021;160000;1;2;0
2;0;2;05/12/2021;2;12/05/2021;160000;2;2;1
2;0;2;05/12/2021;3;12/08/2021;110000;1;5;1
6;0;6;05/12/2021;2;12/08/2021;160000;1;5;0
1;0;1;05/12/2021;2;12/07/2021;160000;1;2;0
4;0;4;05/12/2021;2;12/05/2021;160000;2;2;1
2;0;2;05/12/2021;1;12/12/2021;100000;1;5;0
2;0;2;05/12/2021;2;12/06/2021;160000;2;2;1
2;0;2;05/12/2021;1;12/09/2021;163000;1;5;1
2;0;2;05/12/2021;1;12/08/2021;100000;1;2;1
2;0;2;05/12/2021;2;12/05/2021;160000;2;2;1
2;0;2;05/12/2021;2;12/08/2021;160000;1;2;1
4;0;4;05/12/2021;1;12/11/2021;100000;1;5;1
2;0;2;05/12/2021;1;12/15/2021;103000;2;5;1
3;0;3;05/12/2021;1;12/16/2021;163000;1;5;1
5;0;5;05/12/2021;1;12/06/2021;100000;1;1;1
5;0;5;05/12/2021;1;12/06/2021;100000;1;1;0
1;0;1;05/12/2021;1;12/31/2021;100000;1;5;0
2;0;2;05/12/2021;1;12/10/2021;163000;1;5;1
1;0;1;05/12/2021;1;12/22/2021;100000;1;5;1
1;0;1;05/12/2021;1;12/10/2021;163000;1;5;0
2;0;2;05/12/2021;2;12/08/2021;160000;1;5;0
2;0;2;05/12/2021;2;12/05/2021;160000;1;5;1
2;0;2;05/12/2021;1;12/05/2021;163000;1;2;1
2;0;2;05/12/2021;1;12/05/2021;163000;1;5;1
5;0;5;05/12/2021;1;12/05/2021;163000;1;5;0
4;0;4;05/12/2021;2;12/11/2021;160000;1;2;1
4;0;4;05/12/2021;2;12/08/2021;160000;1;2;1
;3;0;3;12/05/2021;2;12/06/2021;160000;1;1
;3;0;3;12/05/2021;2;12/06/2021;160000;1;1
2;0;2;05/12/2021;2;12/07/2021;160000;1;1;1
2;0;2;05/12/2021;2;12/07/2021;160000;1;1;0
2;0;2;05/12/2021;3;12/08/2021;110000;1;2;1
2;0;2;05/12/2021;1;12/08/2021;100000;1;5;1
2;0;2;05/12/2021;1;12/10/2021;163000;1;5;1
2;0;2;05/12/2021;2;12/14/2021;160000;1;5;1
2;0;2;05/12/2021;1;12/15/2021;100000;1;5;1
1;0;1;05/12/2021;2;12/15/2021;160000;1;5;1
1;0;1;05/12/2021;1;12/16/2021;100000;1;5;1
1;0;1;05/12/2021;1;12/08/2021;100000;1;5;1
2;0;2;05/12/2021;2;12/10/2021;160000;1;5;0
2;0;2;05/12/2021;1;12/08/2021;100000;1;5;1
2;0;1;05/12/2021;2;12/07/2021;160000;1;5;1
2;0;2;05/12/2021;2;12/08/2021;160000;1;2;1
3;0;3;05/12/2021;1;12/09/2021;100000;1;5;1
1;0;1;05/12/2021;2;01/07/2022;160000;1;5;1
1;0;1;05/12/2021;1;12/06/2021;100000;1;5;1
2;0;2;05/12/2021;2;12/08/2021;160000;1;4;1
1;0;1;05/12/2021;2;12/07/2021;160000;1;2;1
1;0;1;05/12/2021;2;12/06/2021;160000;2;2;1
1;0;1;05/12/2021;2;12/27/2021;160000;1;2;1
1;0;1;05/12/2021;1;12/06/2021;100000;1;5;1
2;0;2;05/12/2021;1;12/29/2021;100000;1;5;1
1;0;1;05/12/2021;1;12/13/2021;100000;1;5;0
2;0;2;05/12/2021;1;12/09/2021;163000;1;5;1
1;0;1;05/12/2021;1;12/07/2021;100000;1;2;1
4;0;4;05/12/2021;1;12/07/2021;100000;1;2;1
2;0;2;05/12/2021;1;12/07/2021;100000;1;2;1
2;0;2;05/12/2021;1;12/06/2021;100000;1;2;1
2;0;2;05/12/2021;1;12/06/2021;103000;2;2;1
5;0;5;06/12/2021;2;12/23/2021;160000;2;2;0
2;0;2;05/12/2021;1;12/08/2021;100000;1;5;0
3;0;3;05/12/2021;1;12/06/2021;100000;1;5;1
2;0;2;05/12/2021;1;12/06/2021;100000;1;5;1
1;0;1;05/12/2021;1;12/06/2021;100000;1;5;0
2;0;2;05/12/2021;1;01/05/2022;100000;1;5;0
2;0;2;05/12/2021;1;12/08/2021;100000;1;5;1
5;0;5;05/12/2021;2;01/04/2022;160000;1;5;0
5;0;5;05/12/2021;1;12/08/2021;100000;1;5;1
1;0;1;05/12/2021;1;12/31/2021;100000;1;5;0
2;0;2;05/12/2021;1;12/14/2021;100000;1;5;0
1;0;1;05/12/2021;1;12/31/2021;163000;1;5;0
1;0;1;05/12/2021;1;12/08/2021;100000;1;5;0
2;0;2;06/12/2021;2;1/30/2022;160000;1;5;1
2;0;2;06/12/2021;1;12/07/2021;100000;1;2;0
4;0;4;06/12/2021;2;12/07/2021;160000;2;2;1
2;0;2;06/12/2021;1;12/07/2021;100000;1;2;1
1;0;1;06/12/2021;1;12/06/2021;103000;2;2;1
1;0;1;06/12/2021;2;12/12/2021;160000;1;5;1
2;0;2;06/12/2021;1;12/09/2021;163000;1;5;1
2;0;2;06/12/2021;1;12/08/2021;100000;1;5;1
2;0;2;06/12/2021;1;12/26/2021;100000;1;5;0
1;0;1;06/12/2021;1;12/10/2021;100000;1;5;1
1;0;1;06/12/2021;2;12/08/2021;160000;1;5;1
2;0;2;06/12/2021;1;12/08/2021;100000;1;5;0
2;0;2;06/12/2021;1;12/08/2021;100000;1;5;1
1;0;2;06/12/2021;1;12/06/2021;100000;1;7;1
1;0;1;06/12/2021;1;12/06/2021;100000;1;7;1
2;0;2;06/12/2021;1;12/06/2021;100000;1;4;1
2;0;2;06/12/2021;1;12/06/2021;100000;1;1;1
2;0;2;06/12/2021;1;12/06/2021;100000;1;7;1
2;0;2;06/12/2021;1;12/06/2021;100000;1;7;1
1;0;2;06/12/2021;1;12/06/2021;100000;1;7;1
2;0;2;06/12/2021;1;12/06/2021;100000;1;5;1
2;0;2;06/12/2021;1;12/06/2021;130000;1;2;1
2;0;2;06/12/2021;1;12/08/2021;100000;1;2;1
2;0;2;06/12/2021;1;12/11/2021;163000;1;5;1
2;0;2;06/12/2021;1;12/11/2021;163000;1;5;1
2;0;2;06/12/2021;2;12/28/2021;160000;1;5;0
2;0;2;06/12/2021;1;12/29/2021;100000;1;5;0
2;0;2;06/12/2021;1;12/07/2021;103000;2;5;0
3;0;3;06/12/2021;1;12/28/2021;100000;1;5;0
4;0;4;06/12/2021;1;12/08/2021;100000;1;5;1
2;0;2;06/12/2021;1;12/07/2021;100000;1;2;1
1;0;4;06/12/2021;1;12/06/2021;130000;1;2;1
3;0;3;06/12/2021;1;12/08/2021;100000;1;5;1
1;0;1;06/12/2021;1;12/27/2021;103000;2;5;0
1;0;1;06/12/2021;2;12/31/2021;160000;2;5;0
4;0;4;06/12/2021;2;12/07/2021;160000;1;1;1
4;0;4;06/12/2021;3;12/11/2021;110000;1;2;1
4;0;4;06/12/2021;2;12/07/2021;160000;1;1;0
1;0;1;06/12/2021;2;12/06/2021;160000;2;2;1
3;0;3;06/12/2021;2;12/06/2021;160000;1;1;1
3;0;3;06/12/2021;2;12/06/2021;160000;1;1;0
2;0;2;06/12/2021;1;12/08/2021;100000;1;5;1
2;0;2;06/12/2021;2;12/08/2021;160000;1;5;0
2;0;2;06/12/2021;1;12/09/2021;163000;1;5;1
2;0;2;06/12/2021;1;12/08/2021;100000;1;5;1
1;0;2;06/12/2021;1;12/06/2021;100000;1;1;1
1;0;2;06/12/2021;2;12/06/2021;160000;1;1;1
2;0;2;06/12/2021;2;12/07/2021;160000;2;2;1
1;0;1;06/12/2021;1;12/07/2021;100000;1;2;1
2;0;2;06/12/2021;2;12/07/2021;160000;2;2;1
4;0;4;06/12/2021;1;12/11/2021;100000;1;4;1
2;0;2;06/12/2021;3;1/16/2022;110000;1;4;1
4;0;4;06/12/2021;1;12/26/2021;100000;1;2;1
4;0;4;06/12/2021;2;12/07/2021;160000;1;2;1
2;0;2;06/12/2021;2;12/07/2021;160000;2;4;1
4;0;4;06/12/2021;2;12/28/2021;160000;1;4;0
2;0;2;06/12/2021;2;12/07/2021;160000;1;2;1
2;0;2;06/12/2021;2;12/08/2021;160000;1;2;1
2;0;2;06/12/2021;2;12/08/2021;160000;1;2;1
1;0;1;06/12/2021;3;12/12/2021;110000;1;2;1
3;0;3;06/12/2021;3;12/11/2021;110000;1;2;1
4;0;4;06/12/2021;2;12/07/2021;160000;1;2;0
2;0;2;06/12/2021;2;12/27/2021;160000;1;2;1
4;0;4;06/12/2021;3;12/12/2021;110000;1;2;0
2;0;2;06/12/2021;1;12/09/2021;100000;1;5;1
2;0;2;06/12/2021;1;12/21/2021;100000;1;5;0
2;0;2;06/12/2021;1;12/07/2021;103000;2;5;1
2;0;2;06/12/2021;1;12/19/2021;100000;1;5;1
1;0;1;06/12/2021;2;12/07/2021;160000;2;5;0
2;0;2;06/12/2021;1;12/08/2021;100000;1;5;0
4;0;4;06/12/2021;1;12/08/2021;100000;1;5;1
2;0;2;06/12/2021;1;12/18/2021;100000;1;5;0
2;0;2;06/12/2021;1;12/09/2021;100000;1;5;1
1;0;1;06/12/2021;1;12/26/2021;100000;1;5;0
